actor/clip_fraction,actor/entropy,actor/iterations,actor/kl,actor/loss,actor/std,actor/stop,critic/iterations,critic/loss,critic/v,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
0.10161743,-0.88364685,80.0,0.008425267,-0.0049572117,0.10000001,0.0,80.0,194.24246,23.690716,1.4171689,0.02194216,-1.4321724,5000,0.8316776,1000,1000.0,1000,5,0.0,902.9370651319623,899.6635225600563,896.5492713022977,5,2.3860081156754545,1.4796314,0.020047849,-1.4928747,20000,0.83468914,1000,1000.0,1000,20,0.0,908.6812248993665,903.1980392316851,893.5449034962803,20,3.747808898073031,20.0,28.742979288101196,20000.0,1.0,28.742979288101196,20000.0,695.8220927459475,20000.0
0.101098634,-0.88364685,80.0,0.006890519,-0.005354334,0.10000002,0.0,80.0,28.168364,63.13312,1.3737295,0.004179414,-1.3692436,5000,0.83292735,1000,1000.0,1000,5,0.0,905.9408179307356,903.0580111389979,898.5031329747289,5,2.980656629467659,1.4203641,0.00063070183,-1.3870602,20000,0.8313931,1000,1000.0,1000,20,0.0,909.3003674994688,901.4520635904744,892.9209527373314,20,3.801647925288143,40.0,34.02609872817993,20000.0,2.0,62.79864001274109,40000.0,587.7841053648706,40000.0
