actor/clip_fraction,actor/entropy,actor/iterations,actor/kl,actor/loss,actor/std,actor/stop,critic/iterations,critic/loss,critic/v,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
0.049343873,-0.88364685,80.0,0.004302173,-0.0043491223,0.10000001,0.0,80.0,72.09343,14.512741,1.352141,-0.043804154,-1.4321724,5000,0.56829005,1000,1000.0,1000,5,0.0,593.2844645079458,424.7556956604123,123.6699305579532,5,189.43461908819876,1.4796314,0.006464205,-1.41942,20000,0.58350384,1000,1000.0,1000,20,0.0,710.8203773908317,535.3195388382555,109.2979023768421,20,181.38080171623548,20.0,29.897802591323853,20000.0,1.0,29.897802591323853,20000.0,668.9454831641664,20000.0
0.043029174,-0.88364685,80.0,0.0034943593,-0.00322723,0.10000002,0.0,80.0,8.152077,45.99742,1.3401895,0.016299518,-1.3311939,5000,0.5984795,1000,1000.0,1000,5,0.0,699.5473790797405,603.2969410201883,402.93506668595364,5,105.2187964175162,1.3883222,-0.00011187959,-1.3697815,20000,0.58992183,1000,1000.0,1000,20,0.0,714.9639830207452,588.1159772139188,246.53872840257827,20,128.66530275161043,40.0,33.45241928100586,20000.0,2.0,63.38103723526001,40000.0,597.8640836705019,40000.0
