actor/clip_fraction,actor/entropy,actor/iterations,actor/kl,actor/loss,actor/std,actor/stop,critic/iterations,critic/loss,critic/v,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
0.043347932,-0.88364685,80.0,0.0037176243,-0.0032178122,0.10000001,0.0,80.0,6.57984,73.074844,1.352141,0.0048094257,-1.4321724,5000,0.604903,1000,1000.0,1000,5,0.0,694.0805968493223,620.3912934958237,380.2831840798026,5,120.2792295223333,1.4796314,0.0036553466,-1.41942,20000,0.59747934,1000,1000.0,1000,20,0.0,707.5814196448773,590.8566481575923,93.79378122318303,20,166.84716525087072,20.0,28.73507046699524,20000.0,1.0,28.73507046699524,20000.0,696.0136054989586,20000.0
0.05535095,-0.88364685,80.0,0.004863981,-0.0033271909,0.10000002,0.0,80.0,1.7954746,70.34296,1.4503921,-0.026443396,-1.3074143,5000,0.5788767,1000,1000.0,1000,5,0.0,699.2019505470525,538.2015599764011,272.17280629836023,5,155.02614079715457,1.3951489,-0.0011013803,-1.3697815,20000,0.60807425,1000,1000.0,1000,20,0.0,716.9351488624234,646.151257871709,359.63254479307216,20,88.12817082979339,40.0,30.312974452972412,20000.0,2.0,59.07751393318176,40000.0,659.7834874643538,40000.0
